year,quarter,flight_date,month,day_of_month,day_of_week,carrier_code,carrier_name,origin,origin_city,dest,dest_city,dep_time,dep_delay,dep_delay_15,arr_time,arr_delay,arr_delay_15,crs_elapsed_time,actual_elapsed_time,air_time,distance
2024,2,2024-05-20,5,20,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",TPA,"Tampa, FL",1159,-8,0,1348,-25,0,126,109,86,587
2024,2,2024-05-20,5,20,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",SYR,"Syracuse, NY",1621,-11,0,1809,-9,0,106,108,77,519
2024,2,2024-05-20,5,20,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",2134,-9,0,2321,-22,0,120,107,77,534
2024,2,2024-05-20,5,20,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",SJU,"San Juan, PR",1150,9,0,1526,28,1,197,216,195,1433
2024,2,2024-05-20,5,20,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1936,34,1,2052,23,1,87,76,58,337
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",TPA,"Tampa, FL",2128,-2,0,2311,-25,0,126,103,84,587
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PWM,"Portland, ME",0835,-10,0,1023,-27,0,125,108,93,700
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",2217,-24,0,2400,-39,0,118,103,76,534
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DEN,"Denver, CO",0832,5,0,1036,19,1,230,244,212,1436
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",BDL,"Hartford, CT",1828,0,0,2013,-4,0,109,105,79,532
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MSY,"New Orleans, LA",1956,-5,0,2103,-12,0,134,127,104,779
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",CLE,"Cleveland, OH",1055,-7,0,1230,-11,0,99,95,64,416
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",1246,-15,0,1439,-18,0,116,113,80,534
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",2040,10,0,2208,0,0,98,88,56,356
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",BUF,"Buffalo, NY",1908,-12,0,2037,-23,0,100,89,71,487
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MIA,"Miami, FL",0937,-5,0,1137,-29,0,144,120,98,700
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2253,40,1,0018,30,1,95,85,60,431
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MKE,"Milwaukee, WI",0817,-8,0,0929,-9,0,133,132,112,689
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DTW,"Detroit, MI",1932,-17,0,2122,-17,0,110,110,77,501
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",ORD,"Chicago, IL",1809,39,1,1957,70,1,137,168,105,646
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",SJU,"San Juan, PR",2353,72,1,0305,67,1,197,192,174,1433
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1218,-10,0,1340,-18,0,90,82,58,337
2024,2,2024-05-21,5,21,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1730,-9,0,1858,-12,0,91,88,56,337
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",IAH,"Houston, TX",0824,-5,0,1041,18,1,174,197,153,1042
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",0006,116,1,0122,95,1,97,76,51,356
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1553,-6,0,1731,0,0,92,98,66,337
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PIT,"Pittsburgh, PA",2045,32,1,2157,19,1,85,72,49,328
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",BOS,"Boston, MA",0815,-10,0,1026,2,0,119,131,95,612
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",CVG,"Cincinnati, OH",1348,-18,0,1519,-24,0,97,91,69,390
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",CLE,"Cleveland, OH",1042,5,0,1228,9,0,102,106,69,416
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",1148,-1,0,1322,-25,0,118,94,72,534
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MIA,"Miami, FL",1625,-8,0,1825,-33,0,145,120,95,700
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MDW,"Chicago, IL",2311,139,1,0006,133,1,121,115,95,632
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",TTN,"Trenton, NJ",0923,-12,0,1050,-15,0,90,87,63,373
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DTW,"Detroit, MI",1950,9,0,2143,12,0,110,113,81,501
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DEN,"Denver, CO",0824,-3,0,1022,5,0,230,238,213,1436
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2158,14,0,0137,138,1,95,219,64,431
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",IND,"Indianapolis, IN",1036,-8,0,1219,-15,0,110,103,80,489
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DFW,"Dallas/Fort Worth, TX",2310,47,1,0153,85,1,185,223,178,1061
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",SJU,"San Juan, PR",1126,-3,0,1541,55,1,197,255,200,1433
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",TPA,"Tampa, FL",1235,-2,0,1428,-15,0,126,113,80,587
2024,2,2024-05-22,5,22,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1852,-10,0,2017,-12,0,87,85,61,337
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",BUF,"Buffalo, NY",2009,64,1,2130,45,1,100,81,66,487
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",CLE,"Cleveland, OH",1503,-15,0,1653,-6,0,101,110,70,416
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",2338,30,1,0103,19,1,96,85,55,356
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2150,7,0,2330,12,0,95,100,62,431
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MIA,"Miami, FL",0946,-6,0,1139,-37,0,144,113,95,700
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",TPA,"Tampa, FL",2200,30,1,0018,42,1,126,138,85,587
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DTW,"Detroit, MI",1942,-6,0,2123,-15,0,110,101,77,501
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",BDL,"Hartford, CT",2024,112,1,2152,91,1,109,88,72,532
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PWM,"Portland, ME",0837,-8,0,1040,-10,0,125,123,96,700
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",2310,29,1,0048,9,0,118,98,78,534
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",ORD,"Chicago, IL",1819,49,1,1959,72,1,137,160,107,646
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",1430,89,1,1609,72,1,116,99,75,534
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MKE,"Milwaukee, WI",0923,-9,0,1041,-4,0,133,138,112,689
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1223,-7,0,1340,-20,0,90,77,54,337
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1733,-8,0,1903,-9,0,91,90,56,337
2024,2,2024-05-23,5,23,4,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",SJU,"San Juan, PR",2354,115,1,0321,125,1,197,207,185,1433
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DTW,"Detroit, MI",1818,19,1,1959,9,0,111,101,78,501
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PIT,"Pittsburgh, PA",2226,151,1,2343,143,1,85,77,51,328
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2130,-13,0,0024,66,1,95,174,71,431
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",1247,-1,0,1452,30,1,94,125,58,356
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DEN,"Denver, CO",1223,236,1,1422,245,1,230,239,207,1436
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MIA,"Miami, FL",1632,-1,0,1835,-23,0,145,123,95,700
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",CLE,"Cleveland, OH",1402,205,1,1528,189,1,102,86,61,416
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MDW,"Chicago, IL",2035,-12,0,2142,-6,0,121,127,90,632
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",BOS,"Boston, MA",0814,-11,0,1037,13,0,119,143,94,612
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",CVG,"Cincinnati, OH",1424,18,1,1600,17,1,97,96,65,390
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",IAH,"Houston, TX",1655,-10,0,1903,4,0,174,188,159,1042
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",IND,"Indianapolis, IN",1032,-12,0,1215,-19,0,110,103,80,489
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DFW,"Dallas/Fort Worth, TX",2220,4,0,0149,88,1,185,269,195,1061
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",1531,1,0,1709,-20,0,119,98,77,534
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",TTN,"Trenton, NJ",0835,-10,0,0957,-19,0,91,82,61,373
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",SYR,"Syracuse, NY",1641,1,0,1827,1,0,106,106,75,519
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",2154,3,0,2334,-17,0,120,100,77,534
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",SJU,"San Juan, PR",1150,9,0,1509,11,0,197,199,177,1433
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",TPA,"Tampa, FL",1229,2,0,1413,-20,0,126,104,82,587
2024,2,2024-05-24,5,24,5,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1857,-5,0,2028,-1,0,87,91,61,337
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DFW,"Dallas/Fort Worth, TX",0937,-8,0,1148,-2,0,185,191,156,1061
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2137,-6,0,2345,27,1,95,128,67,431
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1549,-11,0,1710,-28,0,98,81,55,337
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",BDL,"Hartford, CT",1824,-9,0,2001,-21,0,109,97,76,532
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",IAH,"Houston, TX",1812,88,1,2013,95,1,174,181,152,1042
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",BOS,"Boston, MA",0837,-3,0,1036,-3,0,119,119,84,612
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",1406,-10,0,1559,-15,0,118,113,76,534
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",1239,-9,0,1441,19,1,94,122,58,356
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DEN,"Denver, CO",0820,-7,0,1030,13,0,230,250,214,1436
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",2229,-15,0,0008,-34,0,118,99,74,534
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",0824,-8,0,1000,-3,0,91,96,64,337
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DTW,"Detroit, MI",1754,-7,0,1934,-18,0,111,100,71,501
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",SJU,"San Juan, PR",1126,-3,0,1505,19,1,197,219,196,1433
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",CLE,"Cleveland, OH",1115,28,1,1247,18,1,102,92,70,416
2024,2,2024-05-25,5,25,6,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",TPA,"Tampa, FL",2136,-14,0,2319,-37,0,126,103,82,587
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DEN,"Denver, CO",0822,-10,0,1022,0,0,230,240,202,1436
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2201,18,1,2336,18,1,95,95,66,431
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",2030,8,0,2222,22,1,98,112,66,356
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",CLE,"Cleveland, OH",1455,-21,0,1620,-37,0,101,85,62,416
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DTW,"Detroit, MI",1956,7,0,2248,69,1,110,172,88,501
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MIA,"Miami, FL",0934,-8,0,1132,-34,0,144,118,92,700
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",BUF,"Buffalo, NY",1903,-2,0,2049,4,0,100,106,65,487
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MSY,"New Orleans, LA",1936,22,1,2110,38,1,138,154,107,779
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PWM,"Portland, ME",0830,-15,0,1026,-24,0,125,116,92,700
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",2231,-10,0,0018,-21,0,118,107,70,534
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1825,25,1,1952,18,1,94,87,60,337
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",SJU,"San Juan, PR",2151,-8,0,0116,-24,0,221,205,180,1433
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",TPA,"Tampa, FL",2310,100,1,0102,86,1,126,112,86,587
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MKE,"Milwaukee, WI",0905,-27,0,1024,-21,0,133,139,111,689
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",1308,-7,0,1449,-22,0,116,101,71,534
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",BDL,"Hartford, CT",1820,-9,0,2103,45,1,109,163,89,532
2024,2,2024-05-26,5,26,7,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1215,-15,0,1344,-16,0,90,89,53,337
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2246,63,1,0029,71,1,95,103,65,431
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MIA,"Miami, FL",1628,-5,0,1825,-33,0,145,117,98,700
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",IAH,"Houston, TX",1748,32,1,2014,64,1,174,206,144,1042
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1556,-8,0,1729,-13,0,98,93,69,337
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MDW,"Chicago, IL",2055,-8,0,2155,-9,0,121,120,88,632
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",1545,11,0,1727,-6,0,119,102,78,534
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DEN,"Denver, CO",0942,75,1,1201,104,1,230,259,206,1436
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",CLE,"Cleveland, OH",1030,-10,0,1215,-7,0,102,105,67,416
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",BOS,"Boston, MA",0823,-2,0,1021,-3,0,119,118,86,612
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",CVG,"Cincinnati, OH",1356,-10,0,1530,-13,0,97,94,63,390
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",SYR,"Syracuse, NY",1641,-7,0,1813,-21,0,106,92,66,519
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",2144,-15,0,2340,-19,0,120,116,77,534
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",TPA,"Tampa, FL",1159,-8,0,1347,-26,0,126,108,84,587
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",TTN,"Trenton, NJ",0948,63,1,1108,52,1,91,80,57,373
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DFW,"Dallas/Fort Worth, TX",2211,-12,0,0104,36,1,185,233,150,1061
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",1241,-7,0,1424,2,0,94,103,57,356
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PIT,"Pittsburgh, PA",1945,-10,0,2059,-21,0,85,74,52,328
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DTW,"Detroit, MI",1916,34,1,2106,33,1,111,110,76,501
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",IND,"Indianapolis, IN",1053,-6,0,1236,-13,0,110,103,78,489
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",SJU,"San Juan, PR",1152,11,0,1602,64,1,197,250,208,1433
2024,2,2024-05-27,5,27,1,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1853,-9,0,2016,-13,0,87,83,59,337
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DEN,"Denver, CO",1052,145,1,1252,155,1,230,240,214,1436
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",CLE,"Cleveland, OH",1051,-9,0,1230,-9,0,99,99,66,416
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2203,-10,0,2328,-20,0,95,85,58,431
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MIA,"Miami, FL",1051,69,1,1250,44,1,144,119,97,700
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",1249,-12,0,1502,5,0,116,133,76,534
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MKE,"Milwaukee, WI",0847,22,1,0959,21,1,133,132,110,689
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DTW,"Detroit, MI",1946,-3,0,2135,-4,0,110,109,77,501
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",TPA,"Tampa, FL",2124,-6,0,2320,-16,0,126,116,85,587
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",BDL,"Hartford, CT",1819,-9,0,2009,-8,0,109,110,75,532
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MSY,"New Orleans, LA",1957,-4,0,2112,-3,0,134,135,115,779
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",2034,4,0,2157,-11,0,98,83,53,356
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PWM,"Portland, ME",0831,-14,0,1023,-27,0,125,112,88,700
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MCO,"Orlando, FL",2232,-9,0,0020,-19,0,118,108,74,534
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",SJU,"San Juan, PR",2311,30,1,0315,77,1,197,244,175,1433
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1225,-3,0,1342,-16,0,90,77,54,337
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1724,-15,0,1840,-30,0,91,76,55,337
2024,2,2024-05-28,5,28,2,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",ORD,"Chicago, IL",1903,93,1,2050,123,1,137,167,121,646
2024,2,2024-05-29,5,29,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",IND,"Indianapolis, IN",1034,-10,0,1228,-6,0,110,114,84,489
2024,2,2024-05-29,5,29,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DFW,"Dallas/Fort Worth, TX",2212,-11,0,0041,13,0,185,209,144,1061
2024,2,2024-05-29,5,29,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",PHL,"Philadelphia, PA",1546,-13,0,1717,-14,0,92,91,58,337
2024,2,2024-05-29,5,29,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DEN,"Denver, CO",0914,47,1,1053,36,1,230,219,189,1436
2024,2,2024-05-29,5,29,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MIA,"Miami, FL",1612,-21,0,1815,-43,0,145,123,98,700
2024,2,2024-05-29,5,29,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2322,98,1,0113,114,1,95,111,57,431
2024,2,2024-05-29,5,29,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",DTW,"Detroit, MI",1927,-14,0,2109,-22,0,110,102,75,501
2024,2,2024-05-29,5,29,3,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC",MDW,"Chicago, IL",2037,-15,0,2138,-15,0,121,121,99,632
